SI,ProductSale,PurchasePrice,Profit,date,weekday,weekend,Category,demand
3758,7.0,7.2,0.0090998,06-06-2019,1,0,3,367
3759,47.9,9.0,4.40114,07-06-2019,1,0,1,484
3760,47.9,9.0,4.40114,07-06-2019,1,0,2,473
3761,47.9,9.0,4.40114,07-06-2019,1,0,3,367
3762,25.4,9.6,-3.6737279,08-06-2019,0,1,1,484
3763,25.4,9.6,-3.6737279,08-06-2019,0,1,2,473
3764,25.4,9.6,-3.6737279,08-06-2019,0,1,3,367
3765,55.0,7.4,0.618698,09-06-2019,0,1,1,484
3766,55.0,7.4,0.618698,09-06-2019,0,1,2,473
3767,55.0,7.4,0.618698,09-06-2019,0,1,3,367
3768,67.6,6.8,-0.254136,10-06-2019,1,0,1,484
3769,67.6,6.8,-0.254136,10-06-2019,1,0,2,473
3770,67.6,6.8,-0.254136,10-06-2019,1,0,3,367
3771,2.9,6.5,2.4209282,11-06-2019,1,0,1,484
3772,2.9,6.5,2.4209282,11-06-2019,1,0,2,473
3773,2.9,6.5,2.4209282,11-06-2019,1,0,3,367
3774,24.1,7.0,2.2228381,12-06-2019,1,0,1,484
3775,24.1,7.0,2.2228381,12-06-2019,1,0,2,473
3776,24.1,7.0,2.2228381,12-06-2019,1,0,3,367
3777,65.1,8.6,-0.3771044,13-06-2019,1,0,1,484
3778,65.1,8.6,-0.3771044,13-06-2019,1,0,2,473
3779,65.1,8.6,-0.3771044,13-06-2019,1,0,3,367
3780,41.4,8.8,6.5236108,14-06-2019,1,0,1,484
3781,41.4,8.8,6.5236108,14-06-2019,1,0,2,473
3782,41.4,8.8,6.5236108,14-06-2019,1,0,3,367
3783,0.5,9.3,4.9945306,15-06-2019,0,1,1,484
3784,0.5,9.3,4.9945306,15-06-2019,0,1,2,473
3785,0.5,9.3,4.9945306,15-06-2019,0,1,3,367
3786,35.3,9.6,3.2695124,16-06-2019,0,1,1,484
3787,35.3,9.6,3.2695124,16-06-2019,0,1,2,473
3788,35.3,9.6,3.2695124,16-06-2019,0,1,3,367
3789,42.1,9.6,4.5188775,17-06-2019,1,0,1,484
3790,42.1,9.6,4.5188775,17-06-2019,1,0,2,473
3791,42.1,9.6,4.5188775,17-06-2019,1,0,3,367
3792,11.2,6.2,2.1736786,18-06-2019,1,0,1,484
3793,11.2,6.2,2.1736786,18-06-2019,1,0,2,473
3794,11.2,6.2,2.1736786,18-06-2019,1,0,3,367
3795,17.0,7.2,0.7948154,19-06-2019,1,0,1,484
3796,17.0,7.2,0.7948154,19-06-2019,1,0,2,473
3797,17.0,7.2,0.7948154,19-06-2019,1,0,3,367
3798,37.2,9.7,4.5360691,20-06-2019,1,0,1,484
3799,37.2,9.7,4.5360691,20-06-2019,1,0,2,473
3800,37.2,9.7,4.5360691,20-06-2019,1,0,3,367
3801,60.0,8.7,-4.2224642,21-06-2019,1,0,1,484
3802,60.0,8.7,-4.2224642,21-06-2019,1,0,2,473
3803,60.0,8.7,-4.2224642,21-06-2019,1,0,3,367
3804,69.7,7.3,6.7099939,22-06-2019,0,1,1,484
3805,69.7,7.3,6.7099939,22-06-2019,0,1,2,473
3806,69.7,7.3,6.7099939,22-06-2019,0,1,3,367
3807,45.8,7.6,-2.6664303,23-06-2019,0,1,1,484
3808,45.8,7.6,-2.6664303,23-06-2019,0,1,2,473
3809,45.8,7.6,-2.6664303,23-06-2019,0,1,3,367
3810,39.2,8.8,1.8715636,24-06-2019,1,0,1,484
3811,39.2,8.8,1.8715636,24-06-2019,1,0,2,473
3812,39.2,8.8,1.8715636,24-06-2019,1,0,3,367
3813,23.5,7.9,0.9749446,25-06-2019,1,0,1,484
3814,23.5,7.9,0.9749446,25-06-2019,1,0,2,473
3815,23.5,7.9,0.9749446,25-06-2019,1,0,3,367
3816,44.1,7.5,-4.0712424,26-06-2019,1,0,1,484
3817,44.1,7.5,-4.0712424,26-06-2019,1,0,2,473
3818,44.1,7.5,-4.0712424,26-06-2019,1,0,3,367
3819,37.8,6.5,-2.8238561,27-06-2019,1,0,1,484
3820,37.8,6.5,-2.8238561,27-06-2019,1,0,2,473
3821,37.8,6.5,-2.8238561,27-06-2019,1,0,3,367
3822,45.1,6.1,0.0338259,28-06-2019,1,0,1,484
3823,45.1,6.1,0.0338259,28-06-2019,1,0,2,473
3824,45.1,6.1,0.0338259,28-06-2019,1,0,3,367
3825,16.5,6.0,-4.8714608,29-06-2019,0,1,1,484
3826,16.5,6.0,-4.8714608,29-06-2019,0,1,2,473
3827,16.5,6.0,-4.8714608,29-06-2019,0,1,3,367
3828,49.6,8.6,2.8604413,30-06-2019,0,1,1,484
3829,49.6,8.6,2.8604413,30-06-2019,0,1,2,473
3830,49.6,8.6,2.8604413,30-06-2019,0,1,3,367
3831,33.2,8.1,4.0578419,01-07-2019,1,0,1,439
3832,33.2,8.1,4.0578419,01-07-2019,1,0,2,446
3833,33.2,8.1,4.0578419,01-07-2019,1,0,3,439
3834,57.3,8.0,-2.3608086,02-07-2019,1,0,1,439
3835,57.3,8.0,-2.3608086,02-07-2019,1,0,2,446
3836,57.3,8.0,-2.3608086,02-07-2019,1,0,3,439
3837,66.8,8.4,5.0453404,03-07-2019,1,0,1,439
3838,66.8,8.4,5.0453404,03-07-2019,1,0,2,446
3839,66.8,8.4,5.0453404,03-07-2019,1,0,3,439
3840,66.8,8.2,6.3531909,04-07-2019,1,0,1,439
3841,66.8,8.2,6.3531909,04-07-2019,1,0,2,446
3842,66.8,8.2,6.3531909,04-07-2019,1,0,3,439
3843,21.5,6.3,4.8813529,05-07-2019,1,0,1,439
3844,21.5,6.3,4.8813529,05-07-2019,1,0,2,446
3845,21.5,6.3,4.8813529,05-07-2019,1,0,3,439
3846,45.5,8.2,4.2951172,06-07-2019,0,1,1,439
3847,45.5,8.2,4.2951172,06-07-2019,0,1,2,446
3848,45.5,8.2,4.2951172,06-07-2019,0,1,3,439
3849,62.4,7.9,0.598292,07-07-2019,0,1,1,439
3850,62.4,7.9,0.598292,07-07-2019,0,1,2,446
3851,62.4,7.9,0.598292,07-07-2019,0,1,3,439
3852,36.3,6.2,6.2353235,08-07-2019,1,0,1,439
3853,36.3,6.2,6.2353235,08-07-2019,1,0,2,446
3854,36.3,6.2,6.2353235,08-07-2019,1,0,3,439
3855,20.9,7.1,-0.5604316,09-07-2019,1,0,1,439
3856,20.9,7.1,-0.5604316,09-07-2019,1,0,2,446
3857,20.9,7.1,-0.5604316,09-07-2019,1,0,3,439
3858,0.1,6.9,6.9692728,10-07-2019,1,0,1,439
3859,0.1,6.9,6.9692728,10-07-2019,1,0,2,446
3860,0.1,6.9,6.9692728,10-07-2019,1,0,3,439
3861,15.6,8.7,-3.91761,11-07-2019,1,0,1,439
3862,15.6,8.7,-3.91761,11-07-2019,1,0,2,446
3863,15.6,8.7,-3.91761,11-07-2019,1,0,3,439
3864,16.7,8.7,5.4021429,12-07-2019,1,0,1,439
3865,16.7,8.7,5.4021429,12-07-2019,1,0,2,446
3866,16.7,8.7,5.4021429,12-07-2019,1,0,3,439
3867,8.4,6.2,-3.7101769,13-07-2019,0,1,1,439
3868,8.4,6.2,-3.7101769,13-07-2019,0,1,2,446
3869,8.4,6.2,-3.7101769,13-07-2019,0,1,3,439
3870,60.1,6.8,-0.6621124,14-07-2019,0,1,1,439
3871,60.1,6.8,-0.6621124,14-07-2019,0,1,2,446
3872,60.1,6.8,-0.6621124,14-07-2019,0,1,3,439
3873,37.6,6.0,2.9946002,15-07-2019,1,0,1,439
3874,37.6,6.0,2.9946002,15-07-2019,1,0,2,446
3875,37.6,6.0,2.9946002,15-07-2019,1,0,3,439
3876,49.5,6.1,-0.6520375,16-07-2019,1,0,1,439
3877,49.5,6.1,-0.6520375,16-07-2019,1,0,2,446
3878,49.5,6.1,-0.6520375,16-07-2019,1,0,3,439
3879,41.1,6.6,5.2808999,17-07-2019,1,0,1,439
3880,41.1,6.6,5.2808999,17-07-2019,1,0,2,446
3881,41.1,6.6,5.2808999,17-07-2019,1,0,3,439
3882,19.6,9.0,1.5061301,18-07-2019,1,0,1,439
3883,19.6,9.0,1.5061301,18-07-2019,1,0,2,446
3884,19.6,9.0,1.5061301,18-07-2019,1,0,3,439
3885,21.9,8.2,6.6905369,19-07-2019,1,0,1,439
3886,21.9,8.2,6.6905369,19-07-2019,1,0,2,446
3887,21.9,8.2,6.6905369,19-07-2019,1,0,3,439
3888,41.4,9.3,-0.3673167,20-07-2019,0,1,1,439
3889,41.4,9.3,-0.3673167,20-07-2019,0,1,2,446
3890,41.4,9.3,-0.3673167,20-07-2019,0,1,3,439
3891,48.9,8.3,6.5418569,21-07-2019,0,1,1,439
3892,48.9,8.3,6.5418569,21-07-2019,0,1,2,446
3893,48.9,8.3,6.5418569,21-07-2019,0,1,3,439
3894,31.4,9.3,0.8293597,22-07-2019,1,0,1,439
3895,31.4,9.3,0.8293597,22-07-2019,1,0,2,446
3896,31.4,9.3,0.8293597,22-07-2019,1,0,3,439
3897,51.5,7.9,-4.7964807,23-07-2019,1,0,1,439
3898,51.5,7.9,-4.7964807,23-07-2019,1,0,2,446
3899,51.5,7.9,-4.7964807,23-07-2019,1,0,3,439
3900,11.8,8.9,5.7419784,24-07-2019,1,0,1,439
3901,11.8,8.9,5.7419784,24-07-2019,1,0,2,446
3902,11.8,8.9,5.7419784,24-07-2019,1,0,3,439
3903,64.5,6.2,3.6965333,25-07-2019,1,0,1,439
3904,64.5,6.2,3.6965333,25-07-2019,1,0,2,446
3905,64.5,6.2,3.6965333,25-07-2019,1,0,3,439
3906,37.7,7.4,0.5857344,26-07-2019,1,0,1,439
3907,37.7,7.4,0.5857344,26-07-2019,1,0,2,446
3908,37.7,7.4,0.5857344,26-07-2019,1,0,3,439
3909,49.9,9.3,6.8863149,27-07-2019,0,1,1,439
3910,49.9,9.3,6.8863149,27-07-2019,0,1,2,446
3911,49.9,9.3,6.8863149,27-07-2019,0,1,3,439
3912,58.6,9.5,5.3276018,28-07-2019,0,1,1,439
3913,58.6,9.5,5.3276018,28-07-2019,0,1,2,446
3914,58.6,9.5,5.3276018,28-07-2019,0,1,3,439
3915,25.3,9.1,1.756366,29-07-2019,1,0,1,439
3916,25.3,9.1,1.756366,29-07-2019,1,0,2,446
3917,25.3,9.1,1.756366,29-07-2019,1,0,3,439
3918,21.3,9.5,1.2038457,30-07-2019,1,0,1,439
3919,21.3,9.5,1.2038457,30-07-2019,1,0,2,446
3920,21.3,9.5,1.2038457,30-07-2019,1,0,3,439
3921,1.7,7.2,3.1248886,31-07-2019,1,0,1,439
3922,1.7,7.2,3.1248886,31-07-2019,1,0,2,446
3923,1.7,7.2,3.1248886,31-07-2019,1,0,3,439
3924,16.1,7.4,5.2960452,01-08-2019,1,0,1,487
3925,16.1,7.4,5.2960452,01-08-2019,1,0,2,515
3926,16.1,7.4,5.2960452,01-08-2019,1,0,3,543
3927,64.5,9.1,-4.7839056,02-08-2019,1,0,1,487
3928,64.5,9.1,-4.7839056,02-08-2019,1,0,2,515
3929,64.5,9.1,-4.7839056,02-08-2019,1,0,3,543
3930,27.5,8.9,-2.9569751,03-08-2019,0,1,1,487
3931,27.5,8.9,-2.9569751,03-08-2019,0,1,2,515
3932,27.5,8.9,-2.9569751,03-08-2019,0,1,3,543
3933,28.9,6.0,-4.2531892,04-08-2019,0,1,1,487
3934,28.9,6.0,-4.2531892,04-08-2019,0,1,2,515
3935,28.9,6.0,-4.2531892,04-08-2019,0,1,3,543
3936,63.2,8.3,-2.8620578,05-08-2019,1,0,1,487
3937,63.2,8.3,-2.8620578,05-08-2019,1,0,2,515
3938,63.2,8.3,-2.8620578,05-08-2019,1,0,3,543
3939,31.2,8.4,-0.3435296,06-08-2019,1,0,1,487
3940,31.2,8.4,-0.3435296,06-08-2019,1,0,2,515
3941,31.2,8.4,-0.3435296,06-08-2019,1,0,3,543
3942,58.7,8.4,6.4199325,07-08-2019,1,0,1,487
3943,58.7,8.4,6.4199325,07-08-2019,1,0,2,515
3944,58.7,8.4,6.4199325,07-08-2019,1,0,3,543
3945,28.7,9.5,-4.0079132,08-08-2019,1,0,1,487
3946,28.7,9.5,-4.0079132,08-08-2019,1,0,2,515
3947,28.7,9.5,-4.0079132,08-08-2019,1,0,3,543
3948,32.5,9.2,4.1122351,09-08-2019,1,0,1,487
3949,32.5,9.2,4.1122351,09-08-2019,1,0,2,515
3950,32.5,9.2,4.1122351,09-08-2019,1,0,3,543
3951,48.4,6.3,5.5094186,10-08-2019,0,1,1,487
3952,48.4,6.3,5.5094186,10-08-2019,0,1,2,515
3953,48.4,6.3,5.5094186,10-08-2019,0,1,3,543
3954,59.0,8.5,5.9338091,11-08-2019,0,1,1,487
3955,59.0,8.5,5.9338091,11-08-2019,0,1,2,515
3956,59.0,8.5,5.9338091,11-08-2019,0,1,3,543
3957,56.2,8.8,-3.7150654,12-08-2019,1,0,1,487
3958,56.2,8.8,-3.7150654,12-08-2019,1,0,2,515
3959,56.2,8.8,-3.7150654,12-08-2019,1,0,3,543
3960,17.3,6.8,5.8632323,13-08-2019,1,0,1,487
3961,17.3,6.8,5.8632323,13-08-2019,1,0,2,515
3962,17.3,6.8,5.8632323,13-08-2019,1,0,3,543
3963,26.7,6.8,-2.5429948,14-08-2019,1,0,1,487
3964,26.7,6.8,-2.5429948,14-08-2019,1,0,2,515
3965,26.7,6.8,-2.5429948,14-08-2019,1,0,3,543
3966,63.3,8.7,4.8017496,15-08-2019,1,0,1,487
3967,63.3,8.7,4.8017496,15-08-2019,1,0,2,515
3968,63.3,8.7,4.8017496,15-08-2019,1,0,3,543
3969,1.3,7.9,-2.1469404,16-08-2019,1,0,1,487
3970,1.3,7.9,-2.1469404,16-08-2019,1,0,2,515
3971,1.3,7.9,-2.1469404,16-08-2019,1,0,3,543
3972,2.6,6.6,-1.577683,17-08-2019,0,1,1,487
3973,2.6,6.6,-1.577683,17-08-2019,0,1,2,515
3974,2.6,6.6,-1.577683,17-08-2019,0,1,3,543
3975,14.4,8.0,4.6414086,18-08-2019,0,1,1,487
3976,14.4,8.0,4.6414086,18-08-2019,0,1,2,515
3977,14.4,8.0,4.6414086,18-08-2019,0,1,3,543
3978,49.6,7.0,6.4040316,19-08-2019,1,0,1,487
3979,49.6,7.0,6.4040316,19-08-2019,1,0,2,515
3980,49.6,7.0,6.4040316,19-08-2019,1,0,3,543
3981,33.8,8.4,3.2569145,20-08-2019,1,0,1,487
3982,33.8,8.4,3.2569145,20-08-2019,1,0,2,515
3983,33.8,8.4,3.2569145,20-08-2019,1,0,3,543
3984,14.8,8.4,6.2849234,21-08-2019,1,0,1,487
3985,14.8,8.4,6.2849234,21-08-2019,1,0,2,515
3986,14.8,8.4,6.2849234,21-08-2019,1,0,3,543
3987,23.1,9.4,3.8779494,22-08-2019,1,0,1,487
3988,23.1,9.4,3.8779494,22-08-2019,1,0,2,515
3989,23.1,9.4,3.8779494,22-08-2019,1,0,3,543
3990,67.5,6.2,3.1407881,23-08-2019,1,0,1,487
3991,67.5,6.2,3.1407881,23-08-2019,1,0,2,515
3992,67.5,6.2,3.1407881,23-08-2019,1,0,3,543
3993,6.0,9.5,-0.2469295,24-08-2019,0,1,1,487
3994,6.0,9.5,-0.2469295,24-08-2019,0,1,2,515
3995,6.0,9.5,-0.2469295,24-08-2019,0,1,3,543
3996,67.8,8.5,-1.7234911,25-08-2019,0,1,1,487
3997,67.8,8.5,-1.7234911,25-08-2019,0,1,2,515
3998,67.8,8.5,-1.7234911,25-08-2019,0,1,3,543
3999,9.3,9.7,0.858349,26-08-2019,1,0,1,487
4000,9.3,9.7,0.858349,26-08-2019,1,0,2,515
4001,9.3,9.7,0.858349,26-08-2019,1,0,3,543
4002,49.3,9.6,-2.7708192,27-08-2019,1,0,1,487
4003,49.3,9.6,-2.7708192,27-08-2019,1,0,2,515
4004,49.3,9.6,-2.7708192,27-08-2019,1,0,3,543
4005,12.3,8.8,2.2237924,28-08-2019,1,0,1,487
4006,12.3,8.8,2.2237924,28-08-2019,1,0,2,515
4007,12.3,8.8,2.2237924,28-08-2019,1,0,3,543
4008,45.6,6.3,-1.8818489,29-08-2019,1,0,1,487
4009,45.6,6.3,-1.8818489,29-08-2019,1,0,2,515
4010,45.6,6.3,-1.8818489,29-08-2019,1,0,3,543
4011,38.3,7.5,1.8350764,30-08-2019,1,0,1,487
4012,38.3,7.5,1.8350764,30-08-2019,1,0,2,515
4013,38.3,7.5,1.8350764,30-08-2019,1,0,3,543
4014,55.6,6.7,-4.8943952,31-08-2019,0,1,1,487
4015,55.6,6.7,-4.8943952,31-08-2019,0,1,2,515
4016,55.6,6.7,-4.8943952,31-08-2019,0,1,3,543
4017,5.2,9.3,4.366715,01-09-2019,0,1,1,429
4018,5.2,9.3,4.366715,01-09-2019,0,1,2,437
4019,5.2,9.3,4.366715,01-09-2019,0,1,3,467
4020,30.7,8.4,-3.2503105,02-09-2019,1,0,1,429
4021,30.7,8.4,-3.2503105,02-09-2019,1,0,2,437
4022,30.7,8.4,-3.2503105,02-09-2019,1,0,3,467
4023,29.1,6.7,-0.4487628,03-09-2019,1,0,1,429
4024,29.1,6.7,-0.4487628,03-09-2019,1,0,2,437
4025,29.1,6.7,-0.4487628,03-09-2019,1,0,3,467
4026,35.1,9.3,1.3430263,04-09-2019,1,0,1,429
4027,35.1,9.3,1.3430263,04-09-2019,1,0,2,437
4028,35.1,9.3,1.3430263,04-09-2019,1,0,3,467
4029,41.4,7.4,6.5041578,05-09-2019,1,0,1,429
4030,41.4,7.4,6.5041578,05-09-2019,1,0,2,437
4031,41.4,7.4,6.5041578,05-09-2019,1,0,3,467
4032,56.6,7.9,2.1618729,06-09-2019,1,0,1,429
4033,56.6,7.9,2.1618729,06-09-2019,1,0,2,437
4034,56.6,7.9,2.1618729,06-09-2019,1,0,3,467
4035,41.5,9.6,4.6599892,07-09-2019,0,1,1,429
4036,41.5,9.6,4.6599892,07-09-2019,0,1,2,437
4037,41.5,9.6,4.6599892,07-09-2019,0,1,3,467
4038,38.4,8.8,-4.7368291,08-09-2019,0,1,1,429
4039,38.4,8.8,-4.7368291,08-09-2019,0,1,2,437
4040,38.4,8.8,-4.7368291,08-09-2019,0,1,3,467
4041,37.2,7.9,-2.9156757,09-09-2019,1,0,1,429
4042,37.2,7.9,-2.9156757,09-09-2019,1,0,2,437
4043,37.2,7.9,-2.9156757,09-09-2019,1,0,3,467
4044,48.2,9.1,-4.7613872,10-09-2019,1,0,1,429
4045,48.2,9.1,-4.7613872,10-09-2019,1,0,2,437
4046,48.2,9.1,-4.7613872,10-09-2019,1,0,3,467
4047,48.9,6.4,-0.1493247,11-09-2019,1,0,1,429
4048,48.9,6.4,-0.1493247,11-09-2019,1,0,2,437
4049,48.9,6.4,-0.1493247,11-09-2019,1,0,3,467
4050,26.6,7.9,-2.2351285,12-09-2019,1,0,1,429
4051,26.6,7.9,-2.2351285,12-09-2019,1,0,2,437
4052,26.6,7.9,-2.2351285,12-09-2019,1,0,3,467
4053,35.5,9.4,-0.085433,13-09-2019,1,0,1,429
4054,35.5,9.4,-0.085433,13-09-2019,1,0,2,437
4055,35.5,9.4,-0.085433,13-09-2019,1,0,3,467
4056,50.9,6.5,-4.4293967,14-09-2019,0,1,1,429
4057,50.9,6.5,-4.4293967,14-09-2019,0,1,2,437
4058,50.9,6.5,-4.4293967,14-09-2019,0,1,3,467
4059,16.8,9.0,6.2313679,15-09-2019,0,1,1,429
4060,16.8,9.0,6.2313679,15-09-2019,0,1,2,437
4061,16.8,9.0,6.2313679,15-09-2019,0,1,3,467
4062,43.4,9.4,0.6361782,16-09-2019,1,0,1,429
4063,43.4,9.4,0.6361782,16-09-2019,1,0,2,437
4064,43.4,9.4,0.6361782,16-09-2019,1,0,3,467
4065,41.7,9.5,1.9649083,17-09-2019,1,0,1,429
4066,41.7,9.5,1.9649083,17-09-2019,1,0,2,437
4067,41.7,9.5,1.9649083,17-09-2019,1,0,3,467
4068,24.7,7.4,-0.4206292,18-09-2019,1,0,1,429
4069,24.7,7.4,-0.4206292,18-09-2019,1,0,2,437
4070,24.7,7.4,-0.4206292,18-09-2019,1,0,3,467
4071,10.9,7.3,-2.0350561,19-09-2019,1,0,1,429
4072,10.9,7.3,-2.0350561,19-09-2019,1,0,2,437
4073,10.9,7.3,-2.0350561,19-09-2019,1,0,3,467
4074,25.8,6.4,3.1923063,20-09-2019,1,0,1,429
4075,25.8,6.4,3.1923063,20-09-2019,1,0,2,437
4076,25.8,6.4,3.1923063,20-09-2019,1,0,3,467
4077,1.2,7.2,1.4600183,21-09-2019,0,1,1,429
4078,1.2,7.2,1.4600183,21-09-2019,0,1,2,437
4079,1.2,7.2,1.4600183,21-09-2019,0,1,3,467
4080,18.0,9.2,4.2334226,22-09-2019,0,1,1,429
4081,18.0,9.2,4.2334226,22-09-2019,0,1,2,437
4082,18.0,9.2,4.2334226,22-09-2019,0,1,3,467
4083,66.6,6.4,3.4079093,23-09-2019,1,0,1,429
4084,66.6,6.4,3.4079093,23-09-2019,1,0,2,437
4085,66.6,6.4,3.4079093,23-09-2019,1,0,3,467
4086,10.2,9.5,3.1931121,24-09-2019,1,0,1,429
4087,10.2,9.5,3.1931121,24-09-2019,1,0,2,437
4088,10.2,9.5,3.1931121,24-09-2019,1,0,3,467
4089,58.1,9.8,-0.7157224,25-09-2019,1,0,1,429
4090,58.1,9.8,-0.7157224,25-09-2019,1,0,2,437
4091,58.1,9.8,-0.7157224,25-09-2019,1,0,3,467
4092,24.4,7.6,1.7119475,26-09-2019,1,0,1,429
4093,24.4,7.6,1.7119475,26-09-2019,1,0,2,437
4094,24.4,7.6,1.7119475,26-09-2019,1,0,3,467
4095,25.6,9.4,0.7267259,27-09-2019,1,0,1,429
4096,25.6,9.4,0.7267259,27-09-2019,1,0,2,437
4097,25.6,9.4,0.7267259,27-09-2019,1,0,3,467
4098,5.5,7.1,0.412074,28-09-2019,0,1,1,429
4099,5.5,7.1,0.412074,28-09-2019,0,1,2,437
4100,5.5,7.1,0.412074,28-09-2019,0,1,3,467
4101,59.0,8.1,1.7070176,29-09-2019,0,1,1,429
4102,59.0,8.1,1.7070176,29-09-2019,0,1,2,437
4103,59.0,8.1,1.7070176,29-09-2019,0,1,3,467
4104,63.3,9.0,4.1904814,30-09-2019,1,0,1,429
4105,63.3,9.0,4.1904814,30-09-2019,1,0,2,437
4106,63.3,9.0,4.1904814,30-09-2019,1,0,3,467
4107,46.6,7.3,4.4574697,01-10-2019,1,0,1,463
4108,46.6,7.3,4.4574697,01-10-2019,1,0,2,477
4109,46.6,7.3,4.4574697,01-10-2019,1,0,3,460
4110,23.2,9.2,3.850108,02-10-2019,1,0,1,463
4111,23.2,9.2,3.850108,02-10-2019,1,0,2,477
4112,23.2,9.2,3.850108,02-10-2019,1,0,3,460
4113,67.0,8.6,-4.324145,03-10-2019,1,0,1,463
4114,67.0,8.6,-4.324145,03-10-2019,1,0,2,477
4115,67.0,8.6,-4.324145,03-10-2019,1,0,3,460
4116,66.5,9.6,0.4393189,04-10-2019,1,0,1,463
4117,66.5,9.6,0.4393189,04-10-2019,1,0,2,477
4118,66.5,9.6,0.4393189,04-10-2019,1,0,3,460
4119,53.2,7.9,-2.3631339,05-10-2019,0,1,1,463
4120,53.2,7.9,-2.3631339,05-10-2019,0,1,2,477
4121,53.2,7.9,-2.3631339,05-10-2019,0,1,3,460
4122,12.2,8.2,-0.3896623,06-10-2019,0,1,1,463
4123,12.2,8.2,-0.3896623,06-10-2019,0,1,2,477
4124,12.2,8.2,-0.3896623,06-10-2019,0,1,3,460
4125,18.2,7.7,-4.6855572,07-10-2019,1,0,1,463
4126,18.2,7.7,-4.6855572,07-10-2019,1,0,2,477
4127,18.2,7.7,-4.6855572,07-10-2019,1,0,3,460
4128,15.3,9.6,-1.7904851,08-10-2019,1,0,1,463
4129,15.3,9.6,-1.7904851,08-10-2019,1,0,2,477
4130,15.3,9.6,-1.7904851,08-10-2019,1,0,3,460
4131,36.9,6.8,4.8547469,09-10-2019,1,0,1,463
4132,36.9,6.8,4.8547469,09-10-2019,1,0,2,477
4133,36.9,6.8,4.8547469,09-10-2019,1,0,3,460
4134,1.2,9.5,2.2290648,10-10-2019,1,0,1,463
4135,1.2,9.5,2.2290648,10-10-2019,1,0,2,477
4136,1.2,9.5,2.2290648,10-10-2019,1,0,3,460
4137,52.7,9.3,0.9172701,11-10-2019,1,0,1,463
4138,52.7,9.3,0.9172701,11-10-2019,1,0,2,477
4139,52.7,9.3,0.9172701,11-10-2019,1,0,3,460
4140,26.1,9.8,-4.4843656,12-10-2019,0,1,1,463
4141,26.1,9.8,-4.4843656,12-10-2019,0,1,2,477
4142,26.1,9.8,-4.4843656,12-10-2019,0,1,3,460
4143,38.5,7.7,-0.9079897,13-10-2019,0,1,1,463
4144,38.5,7.7,-0.9079897,13-10-2019,0,1,2,477
4145,38.5,7.7,-0.9079897,13-10-2019,0,1,3,460
4146,18.5,7.4,2.8821552,14-10-2019,1,0,1,463
4147,18.5,7.4,2.8821552,14-10-2019,1,0,2,477
4148,18.5,7.4,2.8821552,14-10-2019,1,0,3,460
4149,49.4,6.8,-3.1548458,15-10-2019,1,0,1,463
4150,49.4,6.8,-3.1548458,15-10-2019,1,0,2,477
4151,49.4,6.8,-3.1548458,15-10-2019,1,0,3,460
4152,66.4,6.8,-2.7388294,16-10-2019,1,0,1,463
4153,66.4,6.8,-2.7388294,16-10-2019,1,0,2,477
4154,66.4,6.8,-2.7388294,16-10-2019,1,0,3,460
4155,28.6,8.8,-0.1143435,17-10-2019,1,0,1,463
4156,28.6,8.8,-0.1143435,17-10-2019,1,0,2,477
4157,28.6,8.8,-0.1143435,17-10-2019,1,0,3,460
4158,30.8,7.7,2.4510118,18-10-2019,1,0,1,463
4159,30.8,7.7,2.4510118,18-10-2019,1,0,2,477
4160,30.8,7.7,2.4510118,18-10-2019,1,0,3,460
4161,12.5,7.6,2.0427819,19-10-2019,0,1,1,463
4162,12.5,7.6,2.0427819,19-10-2019,0,1,2,477
4163,12.5,7.6,2.0427819,19-10-2019,0,1,3,460
4164,64.2,9.5,1.2047679,20-10-2019,0,1,1,463
4165,64.2,9.5,1.2047679,20-10-2019,0,1,2,477
4166,64.2,9.5,1.2047679,20-10-2019,0,1,3,460
4167,27.9,8.2,-0.9155193,21-10-2019,1,0,1,463
4168,27.9,8.2,-0.9155193,21-10-2019,1,0,2,477
4169,27.9,8.2,-0.9155193,21-10-2019,1,0,3,460
4170,61.3,8.8,-4.2080986,22-10-2019,1,0,1,463
4171,61.3,8.8,-4.2080986,22-10-2019,1,0,2,477
4172,61.3,8.8,-4.2080986,22-10-2019,1,0,3,460
4173,13.4,6.3,6.9306317,23-10-2019,1,0,1,463
4174,13.4,6.3,6.9306317,23-10-2019,1,0,2,477
4175,13.4,6.3,6.9306317,23-10-2019,1,0,3,460
4176,52.7,6.2,1.2204091,24-10-2019,1,0,1,463
4177,52.7,6.2,1.2204091,24-10-2019,1,0,2,477
4178,52.7,6.2,1.2204091,24-10-2019,1,0,3,460
4179,60.4,7.2,4.2295427,25-10-2019,1,0,1,463
4180,60.4,7.2,4.2295427,25-10-2019,1,0,2,477
4181,60.4,7.2,4.2295427,25-10-2019,1,0,3,460
4182,23.0,9.7,1.0999733,26-10-2019,0,1,1,463
4183,23.0,9.7,1.0999733,26-10-2019,0,1,2,477
4184,23.0,9.7,1.0999733,26-10-2019,0,1,3,460
4185,12.2,8.5,-1.1695648,27-10-2019,0,1,1,463
4186,12.2,8.5,-1.1695648,27-10-2019,0,1,2,477
4187,12.2,8.5,-1.1695648,27-10-2019,0,1,3,460
4188,56.1,9.6,5.7241171,28-10-2019,1,0,1,463
4189,56.1,9.6,5.7241171,28-10-2019,1,0,2,477
